filename,name,url,url_basename,status,bytes,sha256,retrieved_utc
NICU-Admission-and-Discharge-Criteria.pdf,NICU-Admission-and-Discharge-Criteria,https://www.moh.gov.sa/en/Ministry/MediaCenter/Publications/Documents/NICU_Admission_and_Discharge_Criteria.pdf,NICU_Admission_and_Discharge_Criteria.pdf,downloaded,214544,c5dc72b624283d683397e831b5fbd13c8739ba8d79fdfe2bc4fbffc076ef1f90,2026-08-30T10:39:47Z
Neonatal-Hypoxic-Ischemic-Encephalopathy.pdf,Neonatal-Hypoxic-Ischemic-Encephalopathy,https://www.moh.gov.sa/en/Ministry/MediaCenter/Publications/Documents/CPG_NEONATAL_HYPOXIC_ISCHEMIC_ENCEPHALOPATHY.pdf,CPG_NEONATAL_HYPOXIC_ISCHEMIC_ENCEPHALOPATHY.pdf,downloaded,2934344,638d6a677533045b03ad43e88458601abb7111ab24b2db1ea463bcf1b9f9d6f0,2026-08-30T10:39:51Z
Insulin-Subcutaneous-Basal-Bolus-Correction.pdf,Insulin-Subcutaneous-Basal-Bolus-Correction,https://www.moh.gov.sa/en/Ministry/MediaCenter/Publications/Documents/INSULIN_SUBCUTANEOUS_BASAL_BOLUS_and_CORRECTION_%28SLIDING_SCALE%29.pdf,INSULIN_SUBCUTANEOUS_BASAL_BOLUS_and_CORRECTION_(SLIDING_SCALE).pdf,downloaded,249934,7a7a41f287a4ef7a37731c62fde4d2e1722b28138af6801229846ba3431984ae,2026-08-30T10:39:53Z
RSV-Prophylaxis-Policy-2024.pdf,RSV-Prophylaxis-Policy-2024,https://www.moh.gov.sa/en/Ministry/MediaCenter/Publications/Documents/RSV_policy_update_2024.pdf,RSV_policy_update_2024.pdf,downloaded,294738,9e778121a64f2f3bdea31c054a308764bb2170074ffab1630c17741a2681d09d,2026-08-30T10:39:54Z
Myopia-Management-Guidelines.pdf,Myopia-Management-Guidelines,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/Clinical-Protocol-Myopia-Management.pdf,Clinical-Protocol-Myopia-Management.pdf,downloaded,1586879,6e24f88198e4e51f627255ba68e6e3a3432aeebf292e6ea9e4faf49d19e50d80,2026-08-30T10:39:56Z
Prescribing-Albumin-Protocol-Dec2024.pdf,Prescribing-Albumin-Protocol-Dec2024,https://www.moh.gov.sa/en/Ministry/MediaCenter/Publications/Documents/Prescribing_Albumin_Protocol_Dec2024.pdf,Prescribing_Albumin_Protocol_Dec2024.pdf,downloaded,311852,91831257785abb171fc3af3b4ecda93496f7eb8001ffa9c7800e258224a3b21d,2026-08-30T10:39:57Z
Neonatal-Parenteral-Nutrition-CPG.pdf,Neonatal-Parenteral-Nutrition-CPG,https://www.moh.gov.sa/en/Ministry/MediaCenter/Publications/Documents/CPG_Neonatal_Parenteral_Nutrition_with_Appendix_Sept2024.pdf,CPG_Neonatal_Parenteral_Nutrition_with_Appendix_Sept2024.pdf,downloaded,348062,4a62e09dcdcd3e442761223b12d34c579299e2ccd08b9122fb5c1c9e1e2335da,2026-08-30T10:39:58Z
Pediatric-Parenteral-Nutrition-CPG.pdf,Pediatric-Parenteral-Nutrition-CPG,https://www.moh.gov.sa/en/Ministry/MediaCenter/Publications/Documents/CPG_Pediatric_PARENTERAL_NUTRITION_with_Appendix_Sept2024.pdf,CPG_Pediatric_PARENTERAL_NUTRITION_with_Appendix_Sept2024.pdf,downloaded,366545,72add0939adaba3d2d943c9d2ac85bd2d1bd1908966640b91cb0933cc83d1621,2026-08-30T10:39:59Z
Adult-Parenteral-Nutrition-CPG.pdf,Adult-Parenteral-Nutrition-CPG,https://www.moh.gov.sa/en/Ministry/MediaCenter/Publications/Documents/CPG_Adult_PARENTERAL_NUTRITION_with_Appendix_Sept2024.pdf,CPG_Adult_PARENTERAL_NUTRITION_with_Appendix_Sept2024.pdf,downloaded,347117,9d228a15255210f61b4103c6edb20e45c9f6acf47ac9a5d9d5a4ae020c95ea81,2026-08-30T10:40:00Z
Saudi-National-Malaria-Management.pdf,Saudi-National-Malaria-Management,https://www.moh.gov.sa/en/Ministry/MediaCenter/Publications/Documents/Saudi_National_Guideline_for_Malaria_Management_compressed.pdf,Saudi_National_Guideline_for_Malaria_Management_compressed.pdf,downloaded,7257347,8eac5c1b2e83eb0b253d01376632384bc79fe6038e205d103c95526748710124,2026-08-30T10:40:04Z
Adult-Critical-Care-Rapid-Response-Team.pdf,Adult-Critical-Care-Rapid-Response-Team,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/Guideline-adult_critical_care_rapid_response_team.pdf,Guideline-adult_critical_care_rapid_response_team.pdf,downloaded,190988,e90b58b88c2bf0c999c13e441f1c67943f3ccedb5a7edc94accaecf6e5a99aa4,2026-08-30T10:40:05Z
Vision-Therapy-Clinic-Protocol.pdf,Vision-Therapy-Clinic-Protocol,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/Vision-Therapy-clinic-protocol.pdf,Vision-Therapy-clinic-protocol.pdf,downloaded,1784922,c706a36887caeb06de465cedc2d3be644691c09217d8a7f569c80e7345d8b895,2026-08-30T10:40:07Z
Acute-CNS-Infections-Meningitis-Adults.pdf,Acute-CNS-Infections-Meningitis-Adults,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Pages/Management_of_Acute_CNS_Infections.pdf,Management_of_Acute_CNS_Infections.pdf,downloaded,549599,7edc9d4c1dc35f7c30f1ff15b1fd02f14f729361d0db095c535bf820b34c66b4,2026-08-30T10:40:08Z
Compliance-Program-Healthcare-Organizations.pdf,Compliance-Program-Healthcare-Organizations,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Pages/Program-Healthcare-Organizations.pdf,Program-Healthcare-Organizations.pdf,downloaded,3979520,35cb332b8da64368e8c0e918ee68d355a165bf87e4c40e77aa63c790560a9558,2026-08-30T10:40:11Z
Pulmonary-Rehabilitation-Protocol-2025.pdf,Pulmonary-Rehabilitation-Protocol-2025,https://www.moh.gov.sa/en/Ministry/MediaCenter/Publications/Pages/PRP-Protocol-2025.pdf,PRP-Protocol-2025.pdf,downloaded,3187567,de252bc382b469ffa48eb537980eb6eb392628f281691b53593c7bf668abdca3,2026-08-30T10:40:13Z
Total-Knee-Arthroplasty-Rehabilitation-2025.pdf,Total-Knee-Arthroplasty-Rehabilitation-2025,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/Knee-Arthroplasty-Rehabilitation-Protocol.pdf,Knee-Arthroplasty-Rehabilitation-Protocol.pdf,downloaded,171799,39f20c674e569af67699a67c78869ef3525ebdbed60d8801ce862c107bc24293,2026-08-30T10:40:14Z
Total-Hip-Arthroplasty-Rehabilitation-2025.pdf,Total-Hip-Arthroplasty-Rehabilitation-2025,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/Hip-Arthroplasty-Rehabilitation-Protocol.pdf,Hip-Arthroplasty-Rehabilitation-Protocol.pdf,downloaded,243240,573529601afe50221ce72a41b6b2e3a924620abeef947a862734099701237228,2026-08-30T10:40:16Z
Cardiac-Rehabilitation-Secondary-Prevention-2025.pdf,Cardiac-Rehabilitation-Secondary-Prevention-2025,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/Guideline-Cardiac-Rehabilitation-Secondary-Prevention.pdf,Guideline-Cardiac-Rehabilitation-Secondary-Prevention.pdf,downloaded,597324,204ac00f721a295b1f51866741309954300fb38ec3b47d497c2e9590e216c0d4,2026-08-30T10:40:17Z
Total-Shoulder-Arthroplasty-Rehabilitation-2025.pdf,Total-Shoulder-Arthroplasty-Rehabilitation-2025,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/Arthroplasty-Rehabilitation-Protocol.pdf,Arthroplasty-Rehabilitation-Protocol.pdf,downloaded,210095,5e7496c4625b3e72cdd5e4598674cc3a9855297f3bbca996a0248b05f34dc9c5,2026-08-30T10:40:18Z
Amputation-Rehabilitation-Upper-Lower-Limb-2025.pdf,Amputation-Rehabilitation-Upper-Lower-Limb-2025,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/Lower-Upper-Limb-Amputation-Rehabilitation-Protocol.pdf,Lower-Upper-Limb-Amputation-Rehabilitation-Protocol.pdf,downloaded,478488,ed9d115d698dc0e89d227cd1f304c0cece59ddf7696962a863e9f7206d1f6250,2026-08-30T10:40:19Z
Saudi-Vestibular-Rehabilitation-Protocol.pdf,Saudi-Vestibular-Rehabilitation-Protocol,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/vestibular-rehabilitation-protocol.pdf,vestibular-rehabilitation-protocol.pdf,downloaded,3093969,65ddea44d7ec291609fde3045044993f51768ca808456e8a856264b634fc263a,2026-08-30T10:40:22Z
Parenteral-Nutrition-Guidelines-Chamber.pdf,Parenteral-Nutrition-Guidelines-Chamber,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/guidelines-chamber-parenteral-nutrition.pdf,guidelines-chamber-parenteral-nutrition.pdf,downloaded,301066,87011f49a25cc84bc760769f4fd3acc803f13c4da3c2e8a8f520d0d607b9c27a,2026-08-30T10:40:23Z
Parenteral-Nutrition-Guidelines-Adults-Chamber.pdf,Parenteral-Nutrition-Guidelines-Adults-Chamber,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/guidelines-adult-Chamber-parenteral-nutrition.pdf,guidelines-adult-Chamber-parenteral-nutrition.pdf,downloaded,264816,72c82a35428ff93edfea0f9faa96ca979c535f23de63e194ee86c2f66087911c,2026-08-30T10:40:24Z
Anticoagulation-Reversal-Strategies.pdf,Anticoagulation-Reversal-Strategies,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/reversal-strategies-anticoagulants.pdf,reversal-strategies-anticoagulants.pdf,downloaded,199041,44352fda66fcfc4ad21c1982d0d78eed706abebcc026e168e1f6e0172155ab20,2026-08-30T10:40:25Z
Neonatal-Respiratory-Care-Bundle.pdf,Neonatal-Respiratory-Care-Bundle,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/respiratory-care-bundle-Neonate.pdf,respiratory-care-bundle-Neonate.pdf,downloaded,1192960,c8fbcb03a50126c49c2b41987f79faeae1e44b5d35cd23483f9465f451905152,2026-08-30T10:40:27Z
High-Flow-Oxygen-Therapy-Adults.pdf,High-Flow-Oxygen-Therapy-Adults,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/adult-high-oxygen-therapy.pdf,adult-high-oxygen-therapy.pdf,downloaded,1667675,a5d922f3d6493863f668d7776f2c42ed85fabc16df108b613d632040bb46ae39,2026-08-30T10:40:29Z
Respiratory-Equipment-Dispensing.pdf,Respiratory-Equipment-Dispensing,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/respiratory-equipment-protocol.pdf,respiratory-equipment-protocol.pdf,downloaded,2584616,3214d3795c2649a2d6b38a2222b366b37ce391d0efbac39c51efc3a4e0dc7d31,2026-08-30T10:40:31Z
Lung-Cancer-Early-Detection-Screening.pdf,Lung-Cancer-Early-Detection-Screening,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/Lung-Cancer-Screening-Protocol.pdf,Lung-Cancer-Screening-Protocol.pdf,downloaded,1600673,0a626ac951e9fc64864c044137b5433cb5374b57d2111218f2889e71299e9390,2026-08-30T10:40:32Z
Maternal-Sepsis-Management.pdf,Maternal-Sepsis-Management,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/maternal-sepsis.pdf,maternal-sepsis.pdf,downloaded,692483,85958a9b8553e30aceb51a15f23a655e275a71a740628a7197aee4f423fbda20,2026-08-30T10:40:34Z
Pediatric-Sepsis-Management.pdf,Pediatric-Sepsis-Management,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/management-pediatric-sepsis.pdf,management-pediatric-sepsis.pdf,downloaded,184548,d1c76b16558fa2e57bd5a4da714529cbee34c78875d621853b2fe76c80d38c7f,2026-08-30T10:40:35Z
Emergency-Cart-Contents-Adults-Pediatrics.pdf,Emergency-Cart-Contents-Adults-Pediatrics,https://www.moh.gov.sa/Ministry/MediaCenter/Publications/Documents/adult-crash-cart.pdf,adult-crash-cart.pdf,downloaded,395935,f6b134c018031e5224748d1e8deacd77d302f93d8c75ca5d141910349dc9fc5d,2026-08-30T10:40:36Z
